trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
4S-ob_T01,07:57:00,07:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T01,07:58:00,07:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T01,07:59:00,07:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T01,08:00:00,08:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T01,08:00:00,08:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T01,08:01:00,08:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T01,08:04:00,08:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T01,08:06:00,08:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T01,08:07:00,08:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T01,08:09:00,08:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T01,08:10:00,08:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T01,08:12:00,08:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T02,08:45:00,08:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T02,08:46:00,08:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T02,08:47:00,08:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T02,08:48:00,08:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T02,08:49:00,08:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T02,08:50:00,08:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T02,08:51:00,08:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T02,08:54:00,08:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T02,08:55:00,08:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T02,08:55:00,08:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T02,08:56:00,08:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T02,08:57:00,08:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T02,08:58:00,08:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T02,08:59:00,08:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T02,09:00:00,09:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T02,09:00:00,09:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T02,09:01:00,09:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T02,09:04:00,09:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T02,09:06:00,09:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T02,09:07:00,09:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T02,09:09:00,09:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T02,09:10:00,09:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T02,09:12:00,09:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T03,09:45:00,09:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T03,09:46:00,09:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T03,09:47:00,09:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T03,09:48:00,09:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T03,09:49:00,09:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T03,09:50:00,09:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T03,09:51:00,09:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T03,09:54:00,09:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T03,09:55:00,09:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T03,09:55:00,09:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T03,09:56:00,09:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T03,09:57:00,09:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T03,09:58:00,09:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T03,09:59:00,09:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T03,10:00:00,10:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T03,10:00:00,10:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T03,10:01:00,10:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T03,10:04:00,10:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T03,10:06:00,10:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T03,10:07:00,10:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T03,10:09:00,10:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T03,10:10:00,10:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T03,10:12:00,10:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T04,10:45:00,10:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T04,10:46:00,10:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T04,10:47:00,10:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T04,10:48:00,10:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T04,10:49:00,10:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T04,10:50:00,10:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T04,10:51:00,10:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T04,10:54:00,10:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T04,10:55:00,10:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T04,10:55:00,10:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T04,10:56:00,10:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T04,10:57:00,10:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T04,10:58:00,10:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T04,10:59:00,10:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T04,11:00:00,11:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T04,11:00:00,11:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T04,11:01:00,11:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T04,11:04:00,11:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T04,11:06:00,11:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T04,11:07:00,11:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T04,11:09:00,11:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T04,11:10:00,11:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T04,11:12:00,11:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T05,11:45:00,11:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T05,11:46:00,11:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T05,11:47:00,11:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T05,11:48:00,11:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T05,11:49:00,11:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T05,11:50:00,11:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T05,11:51:00,11:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T05,11:54:00,11:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T05,11:55:00,11:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T05,11:55:00,11:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T05,11:56:00,11:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T05,11:57:00,11:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T05,11:58:00,11:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T05,11:59:00,11:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T05,12:00:00,12:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T05,12:00:00,12:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T05,12:01:00,12:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T05,12:04:00,12:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T05,12:06:00,12:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T05,12:07:00,12:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T05,12:09:00,12:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T05,12:10:00,12:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T05,12:12:00,12:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T06,12:45:00,12:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T06,12:46:00,12:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T06,12:47:00,12:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T06,12:48:00,12:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T06,12:49:00,12:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T06,12:50:00,12:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T06,12:51:00,12:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T06,12:54:00,12:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T06,12:55:00,12:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T06,12:55:00,12:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T06,12:56:00,12:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T06,12:57:00,12:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T06,12:58:00,12:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T06,12:59:00,12:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T06,13:00:00,13:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T06,13:00:00,13:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T06,13:01:00,13:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T06,13:04:00,13:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T06,13:06:00,13:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T06,13:07:00,13:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T06,13:09:00,13:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T06,13:10:00,13:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T06,13:12:00,13:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T07,13:45:00,13:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T07,13:46:00,13:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T07,13:47:00,13:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T07,13:48:00,13:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T07,13:49:00,13:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T07,13:50:00,13:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T07,13:51:00,13:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T07,13:54:00,13:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T07,13:55:00,13:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T07,13:55:00,13:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T07,13:56:00,13:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T07,13:57:00,13:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T07,13:58:00,13:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T07,13:59:00,13:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T07,14:00:00,14:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T07,14:00:00,14:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T07,14:01:00,14:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T07,14:04:00,14:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T07,14:06:00,14:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T07,14:07:00,14:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T07,14:09:00,14:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T07,14:10:00,14:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T07,14:12:00,14:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T08,14:45:00,14:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T08,14:46:00,14:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T08,14:47:00,14:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T08,14:48:00,14:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T08,14:49:00,14:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T08,14:50:00,14:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T08,14:51:00,14:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T08,14:54:00,14:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T08,14:55:00,14:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T08,14:55:00,14:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T08,14:56:00,14:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T08,14:57:00,14:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T08,14:58:00,14:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T08,14:59:00,14:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T08,15:00:00,15:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T08,15:00:00,15:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T08,15:01:00,15:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T08,15:04:00,15:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T08,15:06:00,15:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T08,15:07:00,15:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T08,15:09:00,15:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T08,15:10:00,15:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T08,15:12:00,15:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T09,15:45:00,15:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T09,15:46:00,15:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T09,15:47:00,15:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T09,15:48:00,15:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T09,15:49:00,15:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T09,15:50:00,15:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T09,15:51:00,15:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T09,15:54:00,15:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T09,15:55:00,15:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T09,15:55:00,15:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T09,15:56:00,15:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T09,15:57:00,15:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T09,15:58:00,15:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T09,15:59:00,15:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T09,16:00:00,16:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T09,16:00:00,16:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T09,16:01:00,16:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T09,16:04:00,16:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T09,16:06:00,16:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T09,16:07:00,16:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T09,16:09:00,16:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T09,16:10:00,16:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T09,16:12:00,16:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T10,16:45:00,16:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T10,16:46:00,16:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T10,16:47:00,16:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T10,16:48:00,16:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T10,16:49:00,16:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T10,16:50:00,16:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T10,16:51:00,16:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T10,16:54:00,16:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T10,16:55:00,16:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T10,16:55:00,16:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T10,16:56:00,16:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T10,16:57:00,16:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T10,16:58:00,16:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T10,16:59:00,16:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T10,17:00:00,17:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T10,17:00:00,17:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T10,17:01:00,17:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T10,17:04:00,17:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T10,17:06:00,17:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T10,17:07:00,17:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T10,17:09:00,17:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T10,17:10:00,17:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T10,17:12:00,17:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T11,17:45:00,17:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T11,17:46:00,17:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T11,17:47:00,17:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T11,17:48:00,17:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T11,17:49:00,17:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T11,17:50:00,17:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T11,17:51:00,17:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T11,17:54:00,17:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T11,17:55:00,17:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T11,17:55:00,17:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T11,17:56:00,17:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T11,17:57:00,17:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T11,17:58:00,17:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T11,17:59:00,17:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T11,18:00:00,18:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T11,18:00:00,18:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T11,18:01:00,18:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T11,18:04:00,18:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T11,18:06:00,18:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T11,18:07:00,18:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T11,18:09:00,18:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T11,18:10:00,18:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T11,18:12:00,18:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T12,18:45:00,18:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T12,18:46:00,18:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T12,18:47:00,18:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T12,18:48:00,18:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T12,18:49:00,18:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T12,18:50:00,18:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T12,18:51:00,18:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T12,18:54:00,18:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T12,18:55:00,18:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T12,18:55:00,18:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T12,18:56:00,18:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T12,18:57:00,18:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T12,18:58:00,18:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T12,18:59:00,18:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T12,19:00:00,19:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T12,19:00:00,19:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T12,19:01:00,19:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T12,19:04:00,19:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T12,19:06:00,19:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T12,19:07:00,19:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T12,19:09:00,19:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T12,19:10:00,19:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T12,19:12:00,19:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T13,19:45:00,19:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T13,19:46:00,19:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T13,19:47:00,19:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T13,19:48:00,19:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T13,19:49:00,19:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T13,19:50:00,19:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
4S-ob_T13,19:51:00,19:51:00,58,7,Campus - East Side - Market on State,,,2.165,1
4S-ob_T13,19:54:00,19:54:00,59,8,Campus - East Side - Market on State,,,2.855,1
4S-ob_T13,19:55:00,19:55:00,60,9,Campus - East Side - Market on State,,,3.232,1
4S-ob_T13,19:55:00,19:55:00,61,10,Campus - East Side - Market on State,,,3.553,1
4S-ob_T13,19:56:00,19:56:00,62,11,Campus - East Side - Market on State,,,3.782,1
4S-ob_T13,19:57:00,19:57:00,63,12,Campus - East Side - Market on State,,,4.007,1
4S-ob_T13,19:58:00,19:58:00,64,13,Campus - East Side - Market on State,,,4.346,1
4S-ob_T13,19:59:00,19:59:00,65,14,Campus - East Side - Market on State,,,4.767,1
4S-ob_T13,20:00:00,20:00:00,66,15,Campus - East Side - Market on State,,,5.02,1
4S-ob_T13,20:00:00,20:00:00,67,16,Campus - East Side - Market on State,,,5.261,1
4S-ob_T13,20:01:00,20:01:00,68,17,Campus - East Side - Market on State,,,5.559,1
4S-ob_T13,20:04:00,20:04:00,10,18,Campus - East Side - Market on State,,,6.656,1
4S-ob_T13,20:06:00,20:06:00,11,19,Campus - East Side - Market on State,,,7.068,1
4S-ob_T13,20:07:00,20:07:00,12,20,Campus - East Side - Market on State,,,7.288,1
4S-ob_T13,20:09:00,20:09:00,13,21,Campus - East Side - Market on State,,,8.03,1
4S-ob_T13,20:10:00,20:10:00,14,22,Campus - East Side - Market on State,,,8.575,1
4S-ob_T13,20:12:00,20:12:00,18,23,Campus - West Side,,,9.394,1
4S-ob_T14,20:45:00,20:45:00,52,1,Campus - East Side - Market on State,,,0,1
4S-ob_T14,20:46:00,20:46:00,53,2,Campus - East Side - Market on State,,,0.24,1
4S-ob_T14,20:47:00,20:47:00,54,3,Campus - East Side - Market on State,,,0.727,1
4S-ob_T14,20:48:00,20:48:00,55,4,Campus - East Side - Market on State,,,1.099,1
4S-ob_T14,20:49:00,20:49:00,56,5,Campus - East Side - Market on State,,,1.447,1
4S-ob_T14,20:50:00,20:50:00,57,6,Campus - East Side - Market on State,,,1.799,1
