trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
ASPO858,10:04:00,10:04:00,ASPO258,6,SP82 Pozzo Sacro,0,0,
ASPO858,10:05:00,10:05:00,ASPO257,7,Pozzo Sacro,0,0,
ASPO858,10:05:00,10:05:00,ASPO256,8,Cala Saccaia,0,0,
ASPO858,10:06:00,10:06:00,ASPO255,9,V.le Italia Zona Ind.le,0,0,
ASPO858,10:08:00,10:08:00,ASPO254,10,V.le Italia Ag. Entrate,0,0,
ASPO858,10:09:00,10:09:00,ASPO253,11,Via Dei Lidi 67,0,0,
ASPO858,10:10:00,10:10:00,ASPO252,12,Via Dei Lidi 5,0,0,
ASPO858,10:11:00,10:11:00,ASPO251,13,Centro Martini,0,0,
ASPO858,10:12:00,10:12:00,ASPO101,14,D'Annunzio CC,0,0,
ASPO858,10:13:00,10:13:00,ASPO102,15,D'Annunzio fr.FS,0,0,
ASPO858,10:13:00,10:13:00,ASPO103,16,Necropoli S.Simplicio,0,0,
ASPO858,10:14:00,10:14:00,ASPO104,17,Via San Simplicio,0,0,
ASPO858,10:15:00,10:15:00,ASPO105,18,Mameli 6,0,0,
ASPO858,10:16:00,10:16:00,ASPO106,19,Mameli Casermette,0,0,
ASPO858,10:16:00,10:16:00,ASPO107,20,Via Roma,0,0,
ASPO858,10:17:00,10:17:00,ASPO108,21,Via Roma p.zzo Pinna,0,0,
ASPO858,10:18:00,10:18:00,ASPO820,22,Sacra Famiglia,0,0,
ASPO858,10:19:00,10:19:00,ASPO891,23,Bados,0,0,
ASPO859,10:30:00,10:30:00,ASPO291,1,Mare Rocce,0,0,
ASPO859,10:30:00,10:30:00,ASPO262,2,Pellicano,0,0,
ASPO859,10:31:00,10:31:00,ASPO261,3,Lo squalo,0,0,
ASPO859,10:31:00,10:31:00,ASPO260,4,Pittulongu,0,0,
ASPO859,10:32:00,10:32:00,ASPO259,5,SP82 Olbia G. Aranci,0,0,
ASPO859,10:34:00,10:34:00,ASPO258,6,SP82 Pozzo Sacro,0,0,
ASPO859,10:35:00,10:35:00,ASPO257,7,Pozzo Sacro,0,0,
ASPO859,10:35:00,10:35:00,ASPO256,8,Cala Saccaia,0,0,
ASPO859,10:36:00,10:36:00,ASPO255,9,V.le Italia Zona Ind.le,0,0,
ASPO859,10:38:00,10:38:00,ASPO254,10,V.le Italia Ag. Entrate,0,0,
ASPO859,10:39:00,10:39:00,ASPO253,11,Via Dei Lidi 67,0,0,
ASPO859,10:40:00,10:40:00,ASPO252,12,Via Dei Lidi 5,0,0,
ASPO859,10:41:00,10:41:00,ASPO251,13,Centro Martini,0,0,
ASPO859,10:42:00,10:42:00,ASPO101,14,D'Annunzio CC,0,0,
ASPO859,10:43:00,10:43:00,ASPO102,15,D'Annunzio fr.FS,0,0,
ASPO859,10:43:00,10:43:00,ASPO103,16,Necropoli S.Simplicio,0,0,
ASPO859,10:44:00,10:44:00,ASPO104,17,Via San Simplicio,0,0,
ASPO859,10:45:00,10:45:00,ASPO105,18,Mameli 6,0,0,
ASPO859,10:46:00,10:46:00,ASPO106,19,Mameli Casermette,0,0,
ASPO859,10:46:00,10:46:00,ASPO107,20,Via Roma,0,0,
ASPO859,10:47:00,10:47:00,ASPO108,21,Via Roma p.zzo Pinna,0,0,
ASPO859,10:48:00,10:48:00,ASPO820,22,Sacra Famiglia,0,0,
ASPO859,10:49:00,10:49:00,ASPO891,23,Bados,0,0,
ASPO860,10:30:00,10:30:00,ASPO891,1,Via Roma S.Famiglia,0,0,
ASPO860,10:30:00,10:30:00,ASPO871,2,Roma case Popolari,0,0,
ASPO860,10:31:00,10:31:00,ASPO870,3,Via Roma manconi,0,0,
ASPO860,10:32:00,10:32:00,ASPO158,4,Mameli fr.Casermette,0,0,
ASPO860,10:32:00,10:32:00,ASPO157,5,Via Mameli 1,0,0,
ASPO860,10:33:00,10:33:00,ASPO156,6,Via San Simplicio 6,0,0,
ASPO860,10:34:00,10:34:00,ASPO155,7,Necropoli S.Simplicio,0,0,
ASPO860,10:35:00,10:35:00,ASPO154,8,D'Annunzio FS,0,0,
ASPO860,10:35:00,10:35:00,ASPO153,9,D'Annunzio fr.CC,0,0,
ASPO860,10:36:00,10:36:00,ASPO152,10,Centro Martini,0,0,
ASPO860,10:37:00,10:37:00,ASPO151,11,Via Dei Lidi fr.5,0,0,
ASPO860,10:38:00,10:38:00,ASPO201,12,Via Dei Lidi fr.69,0,0,
ASPO860,10:38:00,10:38:00,ASPO202,13,V.le Italia Ag. Entrate,0,0,
ASPO860,10:40:00,10:40:00,ASPO203,14,V.le Italia Z.na Ind.le,0,0,
ASPO860,10:41:00,10:41:00,ASPO204,15,Cala Saccaia,0,0,
ASPO860,10:43:00,10:43:00,ASPO205,16,Pozzo Sacro,0,0,
ASPO860,10:43:00,10:43:00,ASPO206,17,SP82 Pozzo sacro,0,0,
ASPO860,10:44:00,10:44:00,ASPO207,18,SP82 Olbia G.Aranci,0,0,
ASPO860,10:45:00,10:45:00,ASPO208,19,Spiaggia Pittulongu,0,0,
ASPO860,10:46:00,10:46:00,ASPO209,20,Spiaggia Lo Squalo,0,0,
ASPO860,10:47:00,10:47:00,ASPO210,21,Spiaggia Pellicano,0,0,
ASPO860,10:48:00,10:48:00,ASPO211,22,Spiaggia Mare Rocce,0,0,
ASPO860,10:48:00,10:48:00,ASPO212,23,Bados,0,0,
ASPO860,10:49:00,10:49:00,ASPO291,24,Sacra Famiglia,0,0,
ASPO861,11:00:00,11:00:00,ASPO891,1,Via Roma S.Famiglia,0,0,
ASPO861,11:00:00,11:00:00,ASPO871,2,Roma case Popolari,0,0,
ASPO861,11:01:00,11:01:00,ASPO870,3,Via Roma manconi,0,0,
ASPO861,11:02:00,11:02:00,ASPO158,4,Mameli fr.Casermette,0,0,
ASPO861,11:02:00,11:02:00,ASPO157,5,Via Mameli 1,0,0,
ASPO861,11:03:00,11:03:00,ASPO156,6,Via San Simplicio 6,0,0,
ASPO861,11:04:00,11:04:00,ASPO155,7,Necropoli S.Simplicio,0,0,
ASPO861,11:05:00,11:05:00,ASPO154,8,D'Annunzio FS,0,0,
ASPO861,11:05:00,11:05:00,ASPO153,9,D'Annunzio fr.CC,0,0,
ASPO861,11:06:00,11:06:00,ASPO152,10,Centro Martini,0,0,
ASPO861,11:07:00,11:07:00,ASPO151,11,Via Dei Lidi fr.5,0,0,
ASPO861,11:08:00,11:08:00,ASPO201,12,Via Dei Lidi fr.69,0,0,
ASPO861,11:08:00,11:08:00,ASPO202,13,V.le Italia Ag. Entrate,0,0,
ASPO861,11:10:00,11:10:00,ASPO203,14,V.le Italia Z.na Ind.le,0,0,
ASPO861,11:11:00,11:11:00,ASPO204,15,Cala Saccaia,0,0,
ASPO861,11:13:00,11:13:00,ASPO205,16,Pozzo Sacro,0,0,
ASPO861,11:13:00,11:13:00,ASPO206,17,SP82 Pozzo sacro,0,0,
ASPO861,11:14:00,11:14:00,ASPO207,18,SP82 Olbia G.Aranci,0,0,
ASPO861,11:15:00,11:15:00,ASPO208,19,Spiaggia Pittulongu,0,0,
ASPO861,11:16:00,11:16:00,ASPO209,20,Spiaggia Lo Squalo,0,0,
ASPO861,11:17:00,11:17:00,ASPO210,21,Spiaggia Pellicano,0,0,
ASPO861,11:18:00,11:18:00,ASPO211,22,Spiaggia Mare Rocce,0,0,
ASPO861,11:18:00,11:18:00,ASPO212,23,Bados,0,0,
ASPO861,11:19:00,11:19:00,ASPO291,24,Sacra Famiglia,0,0,
ASPO862,11:00:00,11:00:00,ASPO291,1,Mare Rocce,0,0,
ASPO862,11:00:00,11:00:00,ASPO262,2,Pellicano,0,0,
